store,item,date,forecast,lower_95,upper_95
4,5,2018-02-27,17.5,11.6,23.5
4,5,2018-02-28,17.3,11.7,22.8
4,5,2018-03-01,19.2,13.3,24.6
4,5,2018-03-02,20.7,15.1,26.5
4,5,2018-03-03,21.7,16,27.2
4,5,2018-03-04,23.1,17.1,28.9
4,5,2018-03-05,15.3,10,21
4,5,2018-03-06,18,12.3,24.1
4,5,2018-03-07,17.9,12.2,23.6
4,5,2018-03-08,19.7,13.9,25.3
4,5,2018-03-09,21.2,15.4,26.9
4,5,2018-03-10,22.2,16.3,28.2
4,5,2018-03-11,23.6,17.7,29.2
4,5,2018-03-12,15.8,10.2,21.3
4,5,2018-03-13,18.5,12.8,24.4
4,5,2018-03-14,18.3,12.8,23.7
4,5,2018-03-15,20.2,14.2,26
4,5,2018-03-16,21.7,16.2,27.4
4,5,2018-03-17,22.7,17.1,27.7
4,5,2018-03-18,24,18.3,29.4
4,5,2018-03-19,16.2,10.5,21.8
4,5,2018-03-20,19,13.2,24.5
4,5,2018-03-21,18.8,12.6,24
4,5,2018-03-22,20.7,14.6,26.1
4,5,2018-03-23,22.1,15.8,27.4
4,5,2018-03-24,23.2,17.7,29
4,5,2018-03-25,24.5,18.7,30.2
4,5,2018-03-26,16.7,10.6,22
4,5,2018-03-27,19.5,13.8,25
4,5,2018-03-28,19.4,13.8,25.5
4,5,2018-03-29,21.3,15.3,26.6
4,5,2018-03-30,22.9,17.4,28.3
4,5,2018-03-31,23.9,18.3,28.8
4,6,2018-01-01,39.8,28.7,50.5
4,6,2018-01-02,47.8,37.2,59.1
4,6,2018-01-03,47.8,36.8,57.5
4,6,2018-01-04,51.5,40.8,62.7
4,6,2018-01-05,55.3,45.6,66.5
4,6,2018-01-06,60,49.5,70.2
4,6,2018-01-07,64.4,53.8,74.6
4,6,2018-01-08,39.8,28.6,50.8
4,6,2018-01-09,47.8,37.2,58.7
4,6,2018-01-10,47.8,38,58.9
4,6,2018-01-11,51.6,40.8,62.6
4,6,2018-01-12,55.5,44.6,65.9
4,6,2018-01-13,60.3,50.2,70.4
4,6,2018-01-14,64.8,54.9,75.1
4,6,2018-01-15,40.3,28.9,51
4,6,2018-01-16,48.5,38.5,59.3
4,6,2018-01-17,48.6,38.1,58.7
4,6,2018-01-18,52.6,41.7,62.9
4,6,2018-01-19,56.6,46.5,67.6
4,6,2018-01-20,61.4,51.9,71.9
4,6,2018-01-21,66.1,55,77.1
4,6,2018-01-22,41.7,31.6,52.2
4,6,2018-01-23,49.9,38.7,60
4,6,2018-01-24,50.1,40,60.7
4,6,2018-01-25,54.1,43.7,64.3
4,6,2018-01-26,58.2,47,67.9
4,6,2018-01-27,63,52.2,73.6
4,6,2018-01-28,67.6,56.4,78.7
4,6,2018-01-29,43.2,32.5,53.1
4,6,2018-01-30,51.4,40.8,62.1
4,6,2018-01-31,51.5,40.7,61.5
4,6,2018-02-01,55.4,45.4,66
4,6,2018-02-02,59.3,49.7,69.5
4,6,2018-02-03,64.1,53.8,73.8
4,6,2018-02-04,68.6,58,78.9
4,6,2018-02-05,44.1,34.1,54.4
4,6,2018-02-06,52.2,41.2,62.9
4,6,2018-02-07,52.2,41.6,62.9
4,6,2018-02-08,56.1,45.9,66
4,6,2018-02-09,60,49.5,69.9
4,6,2018-02-10,64.7,54.6,75.7
4,6,2018-02-11,69.2,59.9,80.2
4,6,2018-02-12,44.8,33.8,55.5
4,6,2018-02-13,52.9,43.2,63.1
4,6,2018-02-14,53,43.5,63.2
4,6,2018-02-15,56.9,46.4,67.2
4,6,2018-02-16,61,50.8,71.2
4,6,2018-02-17,65.8,55.4,76.6
4,6,2018-02-18,70.5,59.3,80.1
4,6,2018-02-19,46.2,35.7,56.3
4,6,2018-02-20,54.5,43.5,65.2
4,6,2018-02-21,54.7,44.2,65.9
4,6,2018-02-22,58.8,48.4,69
4,6,2018-02-23,63,52.8,73.4
4,6,2018-02-24,68,57.4,78.9
4,6,2018-02-25,72.8,62.1,83.9
4,6,2018-02-26,48.6,38.2,59.6
4,6,2018-02-27,56.9,46.7,67
4,6,2018-02-28,57.3,46.3,67.7
4,6,2018-03-01,61.4,49.7,72.3
4,6,2018-03-02,65.6,54.8,75.9
4,6,2018-03-03,70.6,59.4,81.8
4,6,2018-03-04,75.3,64.2,85.9
4,6,2018-03-05,51,40.4,61.4
4,6,2018-03-06,59.3,48.6,70.5
4,6,2018-03-07,59.5,49.5,70.4
4,6,2018-03-08,63.5,53,74.5
4,6,2018-03-09,67.6,57,78.4
4,6,2018-03-10,72.4,61.7,83.5
4,6,2018-03-11,77,65.8,87
4,6,2018-03-12,52.6,42.2,63.2
4,6,2018-03-13,60.7,50.6,71.2
4,6,2018-03-14,60.8,50.4,71.3
4,6,2018-03-15,64.6,53.4,75.2
4,6,2018-03-16,68.6,58.8,78.9
4,6,2018-03-17,73.3,63.1,83.6
4,6,2018-03-18,77.9,67,88
4,6,2018-03-19,53.4,42.7,64.5
4,6,2018-03-20,61.5,50.6,71.2
4,6,2018-03-21,61.7,50.4,72.5
4,6,2018-03-22,65.6,55,76.8
4,6,2018-03-23,69.6,58.9,80.7
4,6,2018-03-24,74.5,63.7,84.6
4,6,2018-03-25,79.2,67.9,90.2
4,6,2018-03-26,54.9,44.9,65.6
4,6,2018-03-27,63.3,52.8,73.4
4,6,2018-03-28,63.6,53.1,74.3
4,6,2018-03-29,67.8,57.5,78.3
4,6,2018-03-30,72,61.2,82.3
4,6,2018-03-31,77.1,66.5,87.5
4,7,2018-01-01,41.5,30.3,52.8
4,7,2018-01-02,50.2,38.6,61
4,7,2018-01-03,49.3,38.6,59.9
4,7,2018-01-04,53.9,43.6,64.9
4,7,2018-01-05,58.1,46.8,68.1
4,7,2018-01-06,62.1,51.4,73.3
4,7,2018-01-07,66.4,56.1,77.3
4,7,2018-01-08,41.6,31.2,52.9
4,7,2018-01-09,50.3,39.9,61.1
4,7,2018-01-10,49.3,38.8,61.4
4,7,2018-01-11,53.8,43.6,65.4
4,7,2018-01-12,57.9,46.8,69.6
4,7,2018-01-13,61.9,50.8,72.8
4,7,2018-01-14,66.3,54.9,77
4,7,2018-01-15,41.5,30,52.4
4,7,2018-01-16,50.2,38.9,61.3
4,7,2018-01-17,49.3,38.3,61.3
4,7,2018-01-18,53.8,42.8,64.8
4,7,2018-01-19,58,47.4,68.8
4,7,2018-01-20,62,50.9,73.1
4,7,2018-01-21,66.4,56.4,77.5
4,7,2018-01-22,41.7,30.9,52.1
4,7,2018-01-23,50.5,39.2,60.3
4,7,2018-01-24,49.6,38.4,61.1
4,7,2018-01-25,54.2,43.1,65
4,7,2018-01-26,58.4,47.4,69.3
4,7,2018-01-27,62.5,51.1,73.7
4,7,2018-01-28,67,55.9,76.8
4,7,2018-01-29,42.3,32.5,54.1
4,7,2018-01-30,51.1,39.5,62.5
4,7,2018-01-31,50.3,40,62
4,7,2018-02-01,54.9,43.6,65.1
4,7,2018-02-02,59.2,48.5,69.9
4,7,2018-02-03,63.3,52,73.7
4,7,2018-02-04,67.8,57.5,78.7
4,7,2018-02-05,43.2,32.5,53.9
4,7,2018-02-06,52,41.3,63.2
4,7,2018-02-07,51.2,39.9,62.3
4,7,2018-02-08,55.9,44.7,67
4,7,2018-02-09,60.2,49,70.9
4,7,2018-02-10,64.4,53,75.1
4,7,2018-02-11,69,57.7,80.2
4,7,2018-02-12,44.4,32.8,55
4,7,2018-02-13,53.3,42.4,65
4,7,2018-02-14,52.7,41.5,64
4,7,2018-02-15,57.4,46.2,68.1
4,7,2018-02-16,61.9,51.1,72.6
4,7,2018-02-17,66.2,54.8,77.3
4,7,2018-02-18,70.9,59.1,82
4,7,2018-02-19,46.5,35.4,57.6
4,7,2018-02-20,55.5,45.6,66.6
4,7,2018-02-21,55,44.3,65.9
4,7,2018-02-22,59.9,48.7,71
4,7,2018-02-23,64.5,53.8,75.6
4,7,2018-02-24,68.9,58.3,79.6
4,7,2018-02-25,73.8,62.1,84.8
4,7,2018-02-26,49.4,37.9,60.1
4,7,2018-02-27,58.6,47.7,69.5
4,7,2018-02-28,58.1,47.1,69
4,7,2018-03-01,63.1,51.8,73.6
4,7,2018-03-02,67.7,56.6,78.1
4,7,2018-03-03,72.1,60.9,82.3
4,7,2018-03-04,76.9,65.6,87.8
4,7,2018-03-05,52.5,41.7,63.1
4,7,2018-03-06,61.5,50.7,72.1
4,7,2018-03-07,61,49.6,71.5
4,7,2018-03-08,65.8,54.2,76.4
4,7,2018-03-09,70.2,59.1,81.1
4,7,2018-03-10,74.5,64.2,85.7
4,7,2018-03-11,79.1,68.4,90.2
4,7,2018-03-12,54.6,43.7,64.4
4,7,2018-03-13,63.4,52.4,74.2
4,7,2018-03-14,62.7,51.8,73.5
4,7,2018-03-15,67.3,56.6,78.3
4,7,2018-03-16,71.6,61.6,82
4,7,2018-03-17,75.7,65.2,86.3
4,7,2018-03-18,80.2,69.1,90.8
4,7,2018-03-19,55.5,45.1,66.9
4,7,2018-03-20,64.3,52.4,75.6
4,7,2018-03-21,63.4,52.2,73.7
4,7,2018-03-22,68,57.3,78.5
4,7,2018-03-23,72.3,60.9,83.1
4,7,2018-03-24,76.4,65.4,87.6
4,7,2018-03-25,80.9,70.7,92.5
4,7,2018-03-26,56.2,44.8,68
4,7,2018-03-27,65,54.9,76.1
4,7,2018-03-28,64.3,54,75.2
4,7,2018-03-29,69,58.2,80.1
4,7,2018-03-30,73.3,62.2,84.3
4,7,2018-03-31,77.6,66.3,88.3
4,8,2018-01-01,55.5,43.3,67.6
4,8,2018-01-02,64.9,52.7,78.3
4,8,2018-01-03,66,52.8,79
4,8,2018-01-04,70.8,59,82.5
4,8,2018-01-05,76.1,64.5,89.1
4,8,2018-01-06,81.2,68.5,93.7
4,8,2018-01-07,87.1,75,99.8
4,8,2018-01-08,55,42.8,67.1
4,8,2018-01-09,64.4,52.1,77.4
4,8,2018-01-10,65.5,53.8,77.8
4,8,2018-01-11,70.4,57.8,81.9
4,8,2018-01-12,75.8,63.7,88.5
4,8,2018-01-13,81.1,69.6,94
4,8,2018-01-14,87.1,74.3,99.2
4,8,2018-01-15,55.1,42.3,67.6
4,8,2018-01-16,64.7,51.8,76.7
4,8,2018-01-17,66,52.8,78.5
4,8,2018-01-18,71,58,83.2
4,8,2018-01-19,76.6,63.7,89.9
4,8,2018-01-20,82,69.6,94.2
4,8,2018-01-21,88.1,75,100.5
4,8,2018-01-22,56.2,45,69.5
4,8,2018-01-23,65.9,54.1,78.3
4,8,2018-01-24,67.2,54.3,79.6
4,8,2018-01-25,72.3,59.9,84.9
4,8,2018-01-26,77.9,66.1,90.6
4,8,2018-01-27,83.3,70.5,96.8
4,8,2018-01-28,89.4,77.2,102.5
4,8,2018-01-29,57.4,45.2,70.1
4,8,2018-01-30,67.1,53.8,79.5
4,8,2018-01-31,68.3,55.8,81
4,8,2018-02-01,73.4,60.9,85.4
4,8,2018-02-02,78.9,66.6,91.6
4,8,2018-02-03,84.2,71.8,96.9
4,8,2018-02-04,90.3,77.8,103.1
4,8,2018-02-05,58.4,45.4,71.5
4,8,2018-02-06,68,54.4,80.8
4,8,2018-02-07,69.3,56.3,82.5
4,8,2018-02-08,74.4,62.8,87.5
4,8,2018-02-09,80.1,68.7,92
4,8,2018-02-10,85.5,73.7,97.7
4,8,2018-02-11,91.8,78.5,103.4
4,8,2018-02-12,60,47.7,71.7
4,8,2018-02-13,69.9,56.9,82.5
4,8,2018-02-14,71.4,58.9,83.7
4,8,2018-02-15,76.8,64.7,90
4,8,2018-02-16,82.7,69.9,94.6
4,8,2018-02-17,88.4,76,101.2
4,8,2018-02-18,94.9,81.7,107.2
4,8,2018-02-19,63.4,50,75.4
4,8,2018-02-20,73.5,59.8,86
4,8,2018-02-21,75.3,63.7,87.5
4,8,2018-02-22,80.8,67.6,93.8
4,8,2018-02-23,86.9,74,98.5
4,8,2018-02-24,92.8,80.3,105.1
4,8,2018-02-25,99.4,86.2,111.2
4,8,2018-02-26,67.9,56.9,80.7
4,8,2018-02-27,78,66.1,90.8
4,8,2018-02-28,79.8,68,93.2
4,8,2018-03-01,85.2,72.4,97.5
4,8,2018-03-02,91.1,78.6,103.9
4,8,2018-03-03,96.8,84.8,108.8
4,8,2018-03-04,103.2,91.1,116
4,8,2018-03-05,71.5,58.6,85
4,8,2018-03-06,81.3,68.4,93.5
4,8,2018-03-07,82.8,70,96.1
4,8,2018-03-08,87.9,75.1,100.1
4,8,2018-03-09,93.6,81.6,106.9
4,8,2018-03-10,99,86.6,111.3
4,8,2018-03-11,105.1,91.6,117
4,8,2018-03-12,73.1,61.1,85
4,8,2018-03-13,82.7,69.8,95.8
4,8,2018-03-14,83.9,71,96.4
4,8,2018-03-15,88.9,75.3,102.3
4,8,2018-03-16,94.4,81.2,106.9
4,8,2018-03-17,99.7,87.7,113.2
4,8,2018-03-18,105.8,94.1,118.4
4,8,2018-03-19,73.8,61.1,86.9
4,8,2018-03-20,83.5,70.8,96.1
4,8,2018-03-21,84.8,72.6,97.2
4,8,2018-03-22,89.9,78.4,101.9
4,8,2018-03-23,95.6,83.1,108
4,8,2018-03-24,101.1,88.6,113.5
4,8,2018-03-25,107.4,95.6,120.8
4,8,2018-03-26,75.7,63.4,88.9
4,8,2018-03-27,85.6,72.9,99.2
4,8,2018-03-28,87.2,74.6,99.1
4,8,2018-03-29,92.6,79.4,105.1
4,8,2018-03-30,98.6,84.4,110.5
4,8,2018-03-31,104.3,92.1,116.7
4,9,2018-01-01,36.5,26.5,46.2
4,9,2018-01-02,43.4,33.3,52.8
4,9,2018-01-03,42.9,33.5,52.8
4,9,2018-01-04,45.5,35.6,55.5
4,9,2018-01-05,49,38.8,58.8
4,9,2018-01-06,53.3,43.1,62.7
4,9,2018-01-07,56.4,46.2,66.3
4,9,2018-01-08,35.1,24.9,45
4,9,2018-01-09,41.9,32,52
4,9,2018-01-10,41.4,31.9,51.2
4,9,2018-01-11,44,33.7,54.2
4,9,2018-01-12,47.6,37.8,57.1
4,9,2018-01-13,52.1,41.6,61.6
4,9,2018-01-14,55.3,45.1,65.5
4,9,2018-01-15,34.2,24,44.2
4,9,2018-01-16,41.2,31.4,50.8
4,9,2018-01-17,40.9,31.6,50.4
4,9,2018-01-18,43.8,34.7,54
4,9,2018-01-19,47.6,37.4,58.3
4,9,2018-01-20,52.4,42.6,62.5
4,9,2018-01-21,55.9,46.1,66.5
4,9,2018-01-22,35.1,25.7,45.2
4,9,2018-01-23,42.3,32.8,52.1
4,9,2018-01-24,42.3,32.6,51.8
4,9,2018-01-25,45.4,35,55.1
4,9,2018-01-26,49.4,40.1,58.9
4,9,2018-01-27,54.4,45.4,63.8
4,9,2018-01-28,58,48.2,67.4
4,9,2018-01-29,37.3,27.7,47.5
4,9,2018-01-30,44.6,34.7,55.4
4,9,2018-01-31,44.6,35.2,54.4
4,9,2018-02-01,47.7,38,58.1
4,9,2018-02-02,51.7,41.5,61.5
4,9,2018-02-03,56.6,46.7,66.5
4,9,2018-02-04,60.1,49.2,69.8
4,9,2018-02-05,39.3,29.2,49.1
4,9,2018-02-06,46.5,36.5,56.3
4,9,2018-02-07,46.3,36.4,56.3
4,9,2018-02-08,49.3,40,59
4,9,2018-02-09,53.1,43.6,63.2
4,9,2018-02-10,57.9,48,68
4,9,2018-02-11,61.2,51.5,71.6
4,9,2018-02-12,40.3,30.6,50
4,9,2018-02-13,47.4,37.3,56.2
4,9,2018-02-14,47.1,36.8,57.5
4,9,2018-02-15,50,40.1,59.7
4,9,2018-02-16,53.8,43.8,63.5
4,9,2018-02-17,58.5,48,67.8
4,9,2018-02-18,61.9,51.7,71.8
4,9,2018-02-19,41,30.8,50.3
4,9,2018-02-20,48.1,38.4,57.4
4,9,2018-02-21,47.9,37.8,57.8
4,9,2018-02-22,50.9,40.5,61.5
4,9,2018-02-23,54.8,44.7,64.9
4,9,2018-02-24,59.6,49.8,70
4,9,2018-02-25,63.1,52.6,73.3
4,9,2018-02-26,42.4,32.6,52.4
4,9,2018-02-27,49.6,40.7,59.6
4,9,2018-02-28,49.6,39.4,60.3
4,9,2018-03-01,52.7,42.7,61.9
4,9,2018-03-02,56.8,47.1,66.6
4,9,2018-03-03,61.7,51.8,71.2
4,9,2018-03-04,65.3,55.8,75.5
4,9,2018-03-05,44.7,34.5,54.2
4,9,2018-03-06,52,42.1,61.7
4,9,2018-03-07,52.1,41.6,61.4
4,9,2018-03-08,55.2,45.2,65.8
4,9,2018-03-09,59.3,49.2,69.1
4,9,2018-03-10,64.3,55.4,74.1
4,9,2018-03-11,67.9,57.6,77.1
4,9,2018-03-12,47.2,37.3,56.8
4,9,2018-03-13,54.5,44.2,64
4,9,2018-03-14,54.5,44.8,64.1
4,9,2018-03-15,57.6,48.1,67.2
4,9,2018-03-16,61.6,51.2,71.3
4,9,2018-03-17,66.5,56.4,76.2
4,9,2018-03-18,70,60.5,80.3
4,9,2018-03-19,49.2,38.9,58.9
4,9,2018-03-20,56.4,46.7,66
4,9,2018-03-21,56.2,45.7,66.2
4,9,2018-03-22,59.2,49.2,69.4
4,9,2018-03-23,63.1,54.1,73.5
4,9,2018-03-24,67.9,57.6,78.7
4,9,2018-03-25,71.3,61.4,81.3
4,9,2018-03-26,50.4,41.1,60.6
4,9,2018-03-27,57.6,47.5,67.3
4,9,2018-03-28,57.4,47.9,67.1
4,9,2018-03-29,60.3,50.8,69.8
4,9,2018-03-30,64.2,55.5,74.1
4,9,2018-03-31,69,58.4,79.2
4,10,2018-01-01,51.4,38.8,63.2
4,10,2018-01-02,60.7,48.4,73.4
4,10,2018-01-03,61.7,49.5,73.4
4,10,2018-01-04,66.1,54.3,77.4
4,10,2018-01-05,70.7,58.9,82
4,10,2018-01-06,76.6,63.3,87.7
4,10,2018-01-07,81.2,68.6,93
4,10,2018-01-08,50.6,38.4,62.2
4,10,2018-01-09,59.9,47.7,71.6
4,10,2018-01-10,60.9,48.1,73.1
4,10,2018-01-11,65.4,53.6,77.8
4,10,2018-01-12,70.1,58.3,81.1
4,10,2018-01-13,76,63.6,88.3
4,10,2018-01-14,80.8,68.3,92.6
4,10,2018-01-15,50.3,38.3,62.4
4,10,2018-01-16,59.9,47.9,72
4,10,2018-01-17,61.1,49.1,72.9
4,10,2018-01-18,65.8,53.6,78.2
4,10,2018-01-19,70.6,58.9,81.9
4,10,2018-01-20,76.8,65.4,89.2
4,10,2018-01-21,81.7,70.2,94.6
4,10,2018-01-22,51.5,39.3,63.8
4,10,2018-01-23,61.2,48.6,73.2
4,10,2018-01-24,62.5,50.6,74.4
4,10,2018-01-25,67.3,55.7,78.8
4,10,2018-01-26,72.2,60.5,83.8
4,10,2018-01-27,78.5,66.4,90.7
4,10,2018-01-28,83.4,71.8,94.9
4,10,2018-01-29,53.2,41.8,65.4
4,10,2018-01-30,62.9,50.3,75
4,10,2018-01-31,64.2,51.5,75.6
4,10,2018-02-01,68.9,56.4,80.8
4,10,2018-02-02,73.8,62.3,85.7
4,10,2018-02-03,80,68,93.5
4,10,2018-02-04,84.9,73.2,96.4
4,10,2018-02-05,54.5,42.7,66.8
4,10,2018-02-06,64.2,52.6,76.2
4,10,2018-02-07,65.4,52.7,77.3
4,10,2018-02-08,70.1,57.4,81.5
4,10,2018-02-09,74.9,62.8,87
4,10,2018-02-10,81.1,69.2,93.2
4,10,2018-02-11,86,74.4,98.2
4,10,2018-02-12,55.7,44.1,67.9
4,10,2018-02-13,65.4,53.9,77.5
4,10,2018-02-14,66.7,55.2,78.1
4,10,2018-02-15,71.5,59.1,82.9
4,10,2018-02-16,76.4,65.5,88.7
4,10,2018-02-17,82.7,70.6,94.3
4,10,2018-02-18,87.8,75.1,99.4
4,10,2018-02-19,57.7,45.4,70.2
4,10,2018-02-20,67.5,56.3,80.1
4,10,2018-02-21,69,56.3,81.1
4,10,2018-02-22,74,63,85.2
4,10,2018-02-23,79.1,66.9,90.7
4,10,2018-02-24,85.6,74.1,98.3
4,10,2018-02-25,90.9,78.9,102.4
4,10,2018-02-26,60.9,48.6,72.8
4,10,2018-02-27,70.9,59.2,82.3
4,10,2018-02-28,72.5,59.4,85.1
4,10,2018-03-01,77.5,65.4,89.6
4,10,2018-03-02,82.8,70.3,95.4
4,10,2018-03-03,89.3,76.9,101.3
4,10,2018-03-04,94.5,83.2,106.3
4,10,2018-03-05,64.5,52.6,76.4
4,10,2018-03-06,74.4,63.4,86.4
4,10,2018-03-07,76,63.8,88.1
4,10,2018-03-08,80.9,69.3,93.8
4,10,2018-03-09,86,74,97.9
4,10,2018-03-10,92.4,79.6,104.4
4,10,2018-03-11,97.5,85.8,109.2
4,10,2018-03-12,67.4,55.8,79
4,10,2018-03-13,77.1,65.6,88.9
4,10,2018-03-14,78.5,66,90.5
4,10,2018-03-15,83.3,71.6,95.4
4,10,2018-03-16,88.3,76.7,100.4
4,10,2018-03-17,94.6,81.6,106.1
4,10,2018-03-18,99.5,88,111.4
4,10,2018-03-19,69.3,58.5,81.7
4,10,2018-03-20,79,66.4,90.5
4,10,2018-03-21,80.3,68.2,92.6
4,10,2018-03-22,85.2,73.1,97.9
4,10,2018-03-23,90.1,78.3,102.1
4,10,2018-03-24,96.4,84.6,108.8
4,10,2018-03-25,101.5,90,113.1
4,10,2018-03-26,71.3,59.7,83.3
4,10,2018-03-27,81.1,68.2,93.4
4,10,2018-03-28,82.5,70.6,94
4,10,2018-03-29,87.5,75.6,99.4
4,10,2018-03-30,92.6,79.7,104
4,10,2018-03-31,99,87.5,111.8
4,11,2018-01-01,49.2,36.5,61.7
4,11,2018-01-02,59.2,48.6,70.4
4,11,2018-01-03,60,47.8,71.9
4,11,2018-01-04,64.1,51.3,76.2
4,11,2018-01-05,69.4,57.1,81.2
4,11,2018-01-06,74.1,62,85.9
4,11,2018-01-07,78.1,66.7,89.8
4,11,2018-01-08,47.9,36.3,60.7
4,11,2018-01-09,57.9,45.5,69.8
4,11,2018-01-10,58.8,47.1,71.6
4,11,2018-01-11,62.9,51.8,74.4
4,11,2018-01-12,68.3,57.2,80.5
4,11,2018-01-13,73.2,60.9,84.3
4,11,2018-01-14,77.4,65.6,89
4,11,2018-01-15,47.4,35.9,59.6
4,11,2018-01-16,57.7,45.9,69
4,11,2018-01-17,58.8,47,70.1
4,11,2018-01-18,63.2,51.5,75.1
4,11,2018-01-19,68.9,57.3,81.4
4,11,2018-01-20,74,62.6,87.2
4,11,2018-01-21,78.5,66.5,90.1
4,11,2018-01-22,48.7,37.4,60.3
4,11,2018-01-23,59.2,47.5,71.1
4,11,2018-01-24,60.5,49.5,72.9
4,11,2018-01-25,65,53.1,77
4,11,2018-01-26,70.8,58.8,82.7
4,11,2018-01-27,76,64.3,88.4
4,11,2018-01-28,80.5,69,91.4
4,11,2018-01-29,50.7,39,62.3
4,11,2018-01-30,61.2,49.1,72.3
4,11,2018-01-31,62.4,50.8,74.8
4,11,2018-02-01,66.8,55.3,78.9
4,11,2018-02-02,72.5,60.4,83.9
4,11,2018-02-03,77.5,67,88.7
4,11,2018-02-04,81.9,68.9,93.8
4,11,2018-02-05,51.9,39.8,63.8
4,11,2018-02-06,62.2,50.6,73.9
4,11,2018-02-07,63.3,51.1,75.2
4,11,2018-02-08,67.6,57,79.4
4,11,2018-02-09,73.2,61.7,84.9
4,11,2018-02-10,78.1,66.1,90.1
4,11,2018-02-11,82.4,70.2,93.2
4,11,2018-02-12,52.5,40,64.1
4,11,2018-02-13,62.8,51,74.9
4,11,2018-02-14,63.9,51.6,77
4,11,2018-02-15,68.3,55.3,80.5
4,11,2018-02-16,74,62.2,85.6
4,11,2018-02-17,79.1,67.6,91
4,11,2018-02-18,83.6,71,94.1
4,11,2018-02-19,53.8,42,65.6
4,11,2018-02-20,64.3,52.5,75.9
4,11,2018-02-21,65.7,53.7,76.7
4,11,2018-02-22,70.3,58.6,81.6
4,11,2018-02-23,76.3,64.9,88.1
4,11,2018-02-24,81.7,69.4,93.8
4,11,2018-02-25,86.4,74.6,97.9
4,11,2018-02-26,56.9,45.6,69.8
4,11,2018-02-27,67.6,56.3,79.9
4,11,2018-02-28,69.2,57.1,80.9
4,11,2018-03-01,74,61.5,85.6
4,11,2018-03-02,80,68.8,92.9
4,11,2018-03-03,85.5,73.8,97.6
4,11,2018-03-04,90.3,77.9,102
4,11,2018-03-05,60.7,49.1,72.8
4,11,2018-03-06,71.4,59,82.9
4,11,2018-03-07,72.9,60.5,84.2
4,11,2018-03-08,77.6,66.1,89.4
4,11,2018-03-09,83.5,71.1,95.4
4,11,2018-03-10,88.8,76.8,100.1
4,11,2018-03-11,93.4,81.1,105.2
4,11,2018-03-12,63.6,51.8,76
4,11,2018-03-13,74.1,62.6,85.5
4,11,2018-03-14,75.3,63.5,86.7
4,11,2018-03-15,79.8,68.8,92
4,11,2018-03-16,85.5,74.5,97.4
4,11,2018-03-17,90.6,78.3,101.7
4,11,2018-03-18,94.9,83.4,106.6
4,11,2018-03-19,65,52.7,76.6
4,11,2018-03-20,75.3,63.7,87.1
4,11,2018-03-21,76.4,64.2,87.9
4,11,2018-03-22,80.8,68.8,92.6
4,11,2018-03-23,86.4,74.2,98.2
4,11,2018-03-24,91.4,79.5,103.8
4,11,2018-03-25,95.8,83.8,107.1
4,11,2018-03-26,65.9,54.7,78.3
4,11,2018-03-27,76.3,64.5,88.4
4,11,2018-03-28,77.5,65.7,89.6
4,11,2018-03-29,82,70.9,93.1
4,11,2018-03-30,87.7,75.6,99.8
4,11,2018-03-31,93,80.9,104.9
4,12,2018-01-01,49.2,38.1,60.9
4,12,2018-01-02,58.4,46.5,70.4
4,12,2018-01-03,58.9,47.4,70.8
4,12,2018-01-04,63.6,51.3,74.7
4,12,2018-01-05,67.9,55,79.6
4,12,2018-01-06,73.6,61.6,85.6
4,12,2018-01-07,77.6,65.7,88.5
4,12,2018-01-08,48,36.3,60
4,12,2018-01-09,57.1,45.8,68.6
4,12,2018-01-10,57.5,45.5,68.9
4,12,2018-01-11,62.2,50.2,73.4
4,12,2018-01-12,66.5,54.6,78.4
4,12,2018-01-13,72.2,60.4,83.4
4,12,2018-01-14,76.3,64.3,87.8
4,12,2018-01-15,46.8,35.4,57.6
4,12,2018-01-16,56.1,43.9,67.1
4,12,2018-01-17,56.7,45.6,68.4
4,12,2018-01-18,61.7,50.2,72.8
4,12,2018-01-19,66.2,54.5,77.7
4,12,2018-01-20,72.2,60.7,84.2
4,12,2018-01-21,76.7,65.3,88.7
4,12,2018-01-22,47.5,35.6,58.9
4,12,2018-01-23,57.1,45.8,69.2
4,12,2018-01-24,58,45.2,69.9
4,12,2018-01-25,63.2,51.6,75
4,12,2018-01-26,68,56.6,79.9
4,12,2018-01-27,74.3,62.7,86.2
4,12,2018-01-28,78.9,66.9,90.1
4,12,2018-01-29,49.9,39.3,62.3
4,12,2018-01-30,59.6,47.8,71.9
4,12,2018-01-31,60.6,48.2,73.1
4,12,2018-02-01,66,53.3,77.6
4,12,2018-02-02,70.8,59.2,82.7
4,12,2018-02-03,77.1,65.5,88.5
4,12,2018-02-04,81.7,69.1,92.7
4,12,2018-02-05,52.7,40.9,63.9
4,12,2018-02-06,62.4,50.8,73.5
4,12,2018-02-07,63.3,52,74.9
4,12,2018-02-08,68.6,57.1,80.2
4,12,2018-02-09,73.3,61.9,85
4,12,2018-02-10,79.5,67.3,90.1
4,12,2018-02-11,84,72.1,96
4,12,2018-02-12,54.8,42.8,67
4,12,2018-02-13,64.5,53.3,75.7
4,12,2018-02-14,65.3,53.7,76.9
4,12,2018-02-15,70.4,58.5,82.8
4,12,2018-02-16,75.1,63.9,87.1
4,12,2018-02-17,81.2,70.5,93
4,12,2018-02-18,85.7,74.3,97.3
4,12,2018-02-19,56.5,44.9,68.9
4,12,2018-02-20,66.1,54.7,78.2
