store,item,week,weekly_forecast,weekly_lower,weekly_upper
4,39,2018-02-18,321,256,384
4,39,2018-02-25,336,273,401
4,39,2018-03-04,351,286,415
4,39,2018-03-11,361,298,425
4,39,2018-03-18,365,303,430
4,39,2018-03-25,373,310,438
4,40,2017-12-31,155,110,201
4,40,2018-01-07,189,137,240
4,40,2018-01-14,192,140,246
4,40,2018-01-21,195,142,246
4,40,2018-01-28,195,144,247
4,40,2018-02-04,194,142,246
4,40,2018-02-11,198,146,250
4,40,2018-02-18,208,157,261
4,40,2018-02-25,221,170,273
4,40,2018-03-04,233,182,284
4,40,2018-03-11,241,189,294
4,40,2018-03-18,247,194,299
4,40,2018-03-25,254,203,305
4,41,2017-12-31,120,83,158
4,41,2018-01-07,145,102,189
4,41,2018-01-14,142,99,186
4,41,2018-01-21,143,98,186
4,41,2018-01-28,148,105,190
4,41,2018-02-04,154,110,198
4,41,2018-02-11,159,114,203
4,41,2018-02-18,161,117,204
4,41,2018-02-25,165,119,208
4,41,2018-03-04,172,129,216
4,41,2018-03-11,181,138,225
4,41,2018-03-18,189,144,232
4,41,2018-03-25,194,152,239
4,42,2017-12-31,195,146,245
4,42,2018-01-07,233,175,290
4,42,2018-01-14,234,176,293
4,42,2018-01-21,241,182,298
4,42,2018-01-28,250,193,308
4,42,2018-02-04,255,196,313
4,42,2018-02-11,258,201,315
4,42,2018-02-18,262,204,320
4,42,2018-02-25,270,212,328
4,42,2018-03-04,279,220,336
4,42,2018-03-11,289,231,346
4,42,2018-03-18,301,244,360
4,42,2018-03-25,314,256,370
4,43,2017-12-31,283,223,340
4,43,2018-01-07,340,271,412
4,43,2018-01-14,339,270,409
4,43,2018-01-21,343,272,412
4,43,2018-01-28,349,280,420
4,43,2018-02-04,354,285,423
4,43,2018-02-11,359,291,428
4,43,2018-02-18,370,302,438
4,43,2018-02-25,386,317,456
4,43,2018-03-04,403,333,472
4,43,2018-03-11,415,347,483
4,43,2018-03-18,425,354,495
4,43,2018-03-25,440,370,508
4,44,2017-12-31,158,114,201
4,44,2018-01-07,191,139,242
4,44,2018-01-14,194,143,246
4,44,2018-01-21,197,146,249
4,44,2018-01-28,197,145,248
4,44,2018-02-04,197,146,248
4,44,2018-02-11,201,150,252
4,44,2018-02-18,212,160,262
4,44,2018-02-25,226,175,278
4,44,2018-03-04,235,185,286
4,44,2018-03-11,237,186,289
4,44,2018-03-18,238,188,288
4,44,2018-03-25,245,194,295
4,45,2017-12-31,427,349,502
4,45,2018-01-07,515,426,604
4,45,2018-01-14,517,426,606
4,45,2018-01-21,526,439,616
4,45,2018-01-28,539,453,632
4,45,2018-02-04,547,456,638
4,45,2018-02-11,555,464,646
4,45,2018-02-18,570,482,657
4,45,2018-02-25,596,507,686
4,45,2018-03-04,628,537,721
4,45,2018-03-11,655,568,745
4,45,2018-03-18,675,586,765
4,45,2018-03-25,694,605,784
4,46,2017-12-31,317,254,383
4,46,2018-01-07,384,307,460
4,46,2018-01-14,385,310,459
4,46,2018-01-21,387,309,463
4,46,2018-01-28,392,317,466
4,46,2018-02-04,397,323,471
4,46,2018-02-11,406,333,480
4,46,2018-02-18,418,344,495
4,46,2018-02-25,432,358,511
4,46,2018-03-04,446,372,522
4,46,2018-03-11,459,385,531
4,46,2018-03-18,475,400,551
4,46,2018-03-25,496,420,570
4,47,2017-12-31,119,80,157
4,47,2018-01-07,142,97,188
4,47,2018-01-14,143,98,187
4,47,2018-01-21,146,103,190
4,47,2018-01-28,149,105,194
4,47,2018-02-04,152,106,195
4,47,2018-02-11,156,112,200
4,47,2018-02-18,162,118,207
4,47,2018-02-25,168,124,214
4,47,2018-03-04,173,128,218
4,47,2018-03-11,176,131,220
4,47,2018-03-18,180,136,224
4,47,2018-03-25,185,142,230
4,48,2017-12-31,276,215,336
4,48,2018-01-07,328,257,398
4,48,2018-01-14,323,253,393
4,48,2018-01-21,325,256,393
4,48,2018-01-28,333,264,402
4,48,2018-02-04,344,276,412
4,48,2018-02-11,358,288,429
4,48,2018-02-18,372,301,443
4,48,2018-02-25,384,315,454
4,48,2018-03-04,393,324,466
4,48,2018-03-11,401,334,472
4,48,2018-03-18,412,342,481
4,48,2018-03-25,428,362,498
4,49,2017-12-31,158,112,200
4,49,2018-01-07,192,140,244
4,49,2018-01-14,191,138,240
4,49,2018-01-21,191,139,243
4,49,2018-01-28,194,143,246
4,49,2018-02-04,200,149,252
4,49,2018-02-11,206,156,258
4,49,2018-02-18,212,160,264
4,49,2018-02-25,216,166,268
4,49,2018-03-04,221,169,273
4,49,2018-03-11,230,176,280
4,49,2018-03-18,242,190,293
4,49,2018-03-25,254,204,305
4,50,2017-12-31,352,283,419
4,50,2018-01-07,422,342,503
4,50,2018-01-14,418,337,498
4,50,2018-01-21,420,339,499
4,50,2018-01-28,427,346,507
4,50,2018-02-04,436,355,516
4,50,2018-02-11,446,365,526
4,50,2018-02-18,461,381,541
4,50,2018-02-25,483,403,564
4,50,2018-03-04,506,426,585
4,50,2018-03-11,525,447,605
4,50,2018-03-18,539,460,619
4,50,2018-03-25,554,476,635
5,1,2017-12-31,87,55,118
5,1,2018-01-07,104,67,141
5,1,2018-01-14,105,68,143
5,1,2018-01-21,107,70,144
5,1,2018-01-28,108,71,146
5,1,2018-02-04,109,71,144
5,1,2018-02-11,112,75,150
5,1,2018-02-18,119,81,156
5,1,2018-02-25,126,90,163
5,1,2018-03-04,129,91,167
5,1,2018-03-11,126,88,163
5,1,2018-03-18,123,86,161
5,1,2018-03-25,127,89,165
5,2,2017-12-31,227,174,281
5,2,2018-01-07,274,211,334
5,2,2018-01-14,278,216,342
5,2,2018-01-21,285,223,344
5,2,2018-01-28,288,225,351
5,2,2018-02-04,290,229,352
5,2,2018-02-11,296,234,358
5,2,2018-02-18,311,249,372
5,2,2018-02-25,330,268,393
5,2,2018-03-04,346,283,410
5,2,2018-03-11,354,290,420
5,2,2018-03-18,358,296,422
5,2,2018-03-25,365,304,428
5,3,2017-12-31,143,103,186
5,3,2018-01-07,174,126,222
5,3,2018-01-14,172,124,222
5,3,2018-01-21,172,123,220
5,3,2018-01-28,174,124,223
5,3,2018-02-04,180,131,228
5,3,2018-02-11,186,136,234
5,3,2018-02-18,192,144,241
5,3,2018-02-25,198,149,246
5,3,2018-03-04,205,155,254
5,3,2018-03-11,212,164,260
5,3,2018-03-18,220,171,269
5,3,2018-03-25,228,180,277
5,4,2017-12-31,79,47,111
5,4,2018-01-07,93,56,131
5,4,2018-01-14,95,59,133
5,4,2018-01-21,101,64,138
5,4,2018-01-28,105,68,143
5,4,2018-02-04,108,71,144
5,4,2018-02-11,110,72,147
5,4,2018-02-18,112,77,150
5,4,2018-02-25,117,79,154
5,4,2018-03-04,122,84,159
5,4,2018-03-11,126,89,163
5,4,2018-03-18,129,92,166
5,4,2018-03-25,133,95,170
5,5,2017-12-31,68,39,97
5,5,2018-01-07,83,48,116
5,5,2018-01-14,85,51,119
5,5,2018-01-21,90,55,123
5,5,2018-01-28,94,61,127
5,5,2018-02-04,96,63,130
5,5,2018-02-11,98,65,132
5,5,2018-02-18,101,67,134
5,5,2018-02-25,104,71,138
5,5,2018-03-04,107,73,140
5,5,2018-03-11,109,75,142
5,5,2018-03-18,110,75,143
5,5,2018-03-25,112,78,145
5,6,2017-12-31,223,168,279
5,6,2018-01-07,269,206,333
5,6,2018-01-14,269,203,332
5,6,2018-01-21,271,207,335
5,6,2018-01-28,278,214,342
5,6,2018-02-04,286,223,350
5,6,2018-02-11,298,231,362
5,6,2018-02-18,312,246,376
5,6,2018-02-25,326,261,389
5,6,2018-03-04,339,276,404
5,6,2018-03-11,347,283,412
5,6,2018-03-18,354,290,418
5,6,2018-03-25,362,297,425
5,7,2017-12-31,229,175,283
5,7,2018-01-07,278,216,338
5,7,2018-01-14,276,214,337
5,7,2018-01-21,275,212,336
5,7,2018-01-28,278,219,340
5,7,2018-02-04,287,226,348
5,7,2018-02-11,298,236,360
5,7,2018-02-18,310,249,372
5,7,2018-02-25,320,260,382
5,7,2018-03-04,329,268,390
5,7,2018-03-11,336,274,398
5,7,2018-03-18,347,285,408
5,7,2018-03-25,360,298,419
5,8,2017-12-31,296,231,360
5,8,2018-01-07,361,286,436
5,8,2018-01-14,366,291,444
5,8,2018-01-21,373,298,446
5,8,2018-01-28,377,302,452
5,8,2018-02-04,380,307,455
5,8,2018-02-11,389,312,466
5,8,2018-02-18,405,330,479
5,8,2018-02-25,425,351,500
5,8,2018-03-04,442,368,517
5,8,2018-03-11,453,376,530
5,8,2018-03-18,466,392,540
5,8,2018-03-25,485,411,558
5,9,2017-12-31,194,144,243
5,9,2018-01-07,234,175,293
5,9,2018-01-14,236,177,294
5,9,2018-01-21,242,182,300
5,9,2018-01-28,250,191,309
5,9,2018-02-04,256,197,316
5,9,2018-02-11,260,202,318
5,9,2018-02-18,263,205,323
5,9,2018-02-25,270,212,328
5,9,2018-03-04,282,223,340
5,9,2018-03-11,295,234,354
5,9,2018-03-18,306,247,364
5,9,2018-03-25,311,253,368
5,10,2017-12-31,289,232,347
5,10,2018-01-07,350,284,419
5,10,2018-01-14,349,283,416
5,10,2018-01-21,348,277,416
5,10,2018-01-28,351,283,420
5,10,2018-02-04,361,292,428
5,10,2018-02-11,376,306,445
5,10,2018-02-18,394,325,463
5,10,2018-02-25,408,339,478
5,10,2018-03-04,418,349,486
5,10,2018-03-11,424,355,492
5,10,2018-03-18,432,363,502
5,10,2018-03-25,445,375,514
5,11,2017-12-31,274,212,334
5,11,2018-01-07,326,256,395
5,11,2018-01-14,323,253,395
5,11,2018-01-21,326,256,395
5,11,2018-01-28,333,263,404
5,11,2018-02-04,340,269,410
5,11,2018-02-11,349,280,419
5,11,2018-02-18,364,295,436
5,11,2018-02-25,384,315,453
5,11,2018-03-04,401,330,472
5,11,2018-03-11,411,340,481
5,11,2018-03-18,415,344,485
5,11,2018-03-25,423,353,493
5,12,2017-12-31,263,203,319
5,12,2018-01-07,317,248,386
5,12,2018-01-14,319,249,386
5,12,2018-01-21,329,262,397
5,12,2018-01-28,342,272,410
5,12,2018-02-04,349,279,417
5,12,2018-02-11,351,282,420
5,12,2018-02-18,354,287,421
5,12,2018-02-25,367,299,435
5,12,2018-03-04,386,318,455
5,12,2018-03-11,402,334,471
5,12,2018-03-18,411,343,480
5,12,2018-03-25,420,350,490
5,13,2017-12-31,325,261,393
5,13,2018-01-07,394,316,468
5,13,2018-01-14,394,318,470
5,13,2018-01-21,397,320,474
5,13,2018-01-28,402,325,479
5,13,2018-02-04,409,334,486
5,13,2018-02-11,419,343,496
5,13,2018-02-18,436,359,512
5,13,2018-02-25,459,384,536
5,13,2018-03-04,479,404,557
5,13,2018-03-11,492,416,569
5,13,2018-03-18,499,421,574
5,13,2018-03-25,507,429,582
5,14,2017-12-31,229,174,284
5,14,2018-01-07,277,213,340
5,14,2018-01-14,274,209,337
5,14,2018-01-21,274,211,337
5,14,2018-01-28,278,214,342
5,14,2018-02-04,286,222,349
5,14,2018-02-11,297,234,360
5,14,2018-02-18,312,250,376
5,14,2018-02-25,328,264,392
5,14,2018-03-04,338,276,402
5,14,2018-03-11,340,278,405
5,14,2018-03-18,341,277,406
5,14,2018-03-25,348,285,412
5,15,2017-12-31,345,277,414
5,15,2018-01-07,416,337,497
5,15,2018-01-14,417,340,497
5,15,2018-01-21,421,343,500
5,15,2018-01-28,426,346,504
5,15,2018-02-04,430,351,513
5,15,2018-02-11,438,358,518
5,15,2018-02-18,454,372,533
5,15,2018-02-25,474,393,553
5,15,2018-03-04,491,412,569
5,15,2018-03-11,505,422,584
5,15,2018-03-18,519,440,599
5,15,2018-03-25,541,463,626
5,16,2017-12-31,101,68,134
5,16,2018-01-07,119,81,159
5,16,2018-01-14,117,78,155
5,16,2018-01-21,120,80,158
5,16,2018-01-28,125,86,164
5,16,2018-02-04,129,91,169
5,16,2018-02-11,132,93,171
5,16,2018-02-18,136,98,175
5,16,2018-02-25,142,104,180
5,16,2018-03-04,148,110,187
5,16,2018-03-11,152,114,190
5,16,2018-03-18,154,115,192
5,16,2018-03-25,155,118,195
5,17,2017-12-31,128,87,168
5,17,2018-01-07,154,108,200
5,17,2018-01-14,155,109,201
5,17,2018-01-21,158,111,205
5,17,2018-01-28,160,112,206
5,17,2018-02-04,161,114,207
5,17,2018-02-11,165,119,213
5,17,2018-02-18,174,126,221
5,17,2018-02-25,185,139,232
5,17,2018-03-04,195,148,241
5,17,2018-03-11,200,154,247
5,17,2018-03-18,202,154,249
5,17,2018-03-25,206,160,253
5,18,2017-12-31,328,263,393
5,18,2018-01-07,394,317,471
5,18,2018-01-14,394,317,470
5,18,2018-01-21,402,324,478
5,18,2018-01-28,414,338,489
5,18,2018-02-04,425,349,499
5,18,2018-02-11,434,359,507
5,18,2018-02-18,443,367,519
5,18,2018-02-25,458,383,534
5,18,2018-03-04,476,402,551
5,18,2018-03-11,495,421,570
5,18,2018-03-18,511,436,589
5,18,2018-03-25,523,448,597
5,19,2017-12-31,156,112,200
5,19,2018-01-07,190,140,242
5,19,2018-01-14,193,142,243
5,19,2018-01-21,197,146,247
5,19,2018-01-28,201,151,253
5,19,2018-02-04,204,152,255
5,19,2018-02-11,206,153,256
5,19,2018-02-18,210,159,262
5,19,2018-02-25,216,165,267
5,19,2018-03-04,226,175,276
5,19,2018-03-11,235,185,285
5,19,2018-03-18,243,193,294
5,19,2018-03-25,250,199,301
5,20,2017-12-31,178,131,224
5,20,2018-01-07,208,153,262
5,20,2018-01-14,208,152,262
5,20,2018-01-21,217,162,271
5,20,2018-01-28,229,173,283
5,20,2018-02-04,237,181,292
5,20,2018-02-11,240,185,295
5,20,2018-02-18,244,189,299
5,20,2018-02-25,253,196,307
5,20,2018-03-04,263,208,318
5,20,2018-03-11,270,215,325
5,20,2018-03-18,273,218,328
5,20,2018-03-25,278,223,331
5,21,2017-12-31,144,101,189
5,21,2018-01-07,177,124,229
5,21,2018-01-14,182,132,233
5,21,2018-01-21,188,138,238
5,21,2018-01-28,192,141,243
5,21,2018-02-04,196,144,247
5,21,2018-02-11,202,151,254
5,21,2018-02-18,210,159,261
5,21,2018-02-25,216,165,266
5,21,2018-03-04,219,169,270
5,21,2018-03-11,223,170,273
5,21,2018-03-18,230,179,281
5,21,2018-03-25,240,190,291
5,22,2017-12-31,310,246,372
5,22,2018-01-07,376,301,448
5,22,2018-01-14,376,302,448
5,22,2018-01-21,378,304,453
5,22,2018-01-28,384,312,460
5,22,2018-02-04,392,320,467
5,22,2018-02-11,402,329,475
5,22,2018-02-18,414,345,489
5,22,2018-02-25,430,358,506
5,22,2018-03-04,450,376,523
5,22,2018-03-11,468,397,540
5,22,2018-03-18,481,409,554
5,22,2018-03-25,490,417,564
5,23,2017-12-31,113,78,151
5,23,2018-01-07,139,96,181
5,23,2018-01-14,141,98,183
5,23,2018-01-21,143,100,187
5,23,2018-01-28,146,103,189
5,23,2018-02-04,147,103,190
5,23,2018-02-11,148,105,190
5,23,2018-02-18,152,107,194
5,23,2018-02-25,158,115,201
5,23,2018-03-04,166,122,209
5,23,2018-03-11,173,129,216
5,23,2018-03-18,178,134,220
5,23,2018-03-25,181,136,223
5,24,2017-12-31,252,194,310
5,24,2018-01-07,299,233,367
5,24,2018-01-14,297,228,363
5,24,2018-01-21,302,235,371
5,24,2018-01-28,312,246,379
5,24,2018-02-04,322,255,389
5,24,2018-02-11,330,262,397
5,24,2018-02-18,340,272,404
5,24,2018-02-25,352,283,418
5,24,2018-03-04,366,297,435
5,24,2018-03-11,379,311,448
5,24,2018-03-18,391,323,458
5,24,2018-03-25,404,337,470
5,25,2017-12-31,320,258,385
5,25,2018-01-07,389,316,461
5,25,2018-01-14,386,312,460
5,25,2018-01-21,384,311,458
5,25,2018-01-28,385,313,459
5,25,2018-02-04,393,319,470
5,25,2018-02-11,409,335,482
5,25,2018-02-18,430,355,504
5,25,2018-02-25,449,376,524
5,25,2018-03-04,461,386,536
5,25,2018-03-11,468,395,545
5,25,2018-03-18,479,405,555
5,25,2018-03-25,499,425,574
5,26,2017-12-31,185,136,232
5,26,2018-01-07,223,165,279
5,26,2018-01-14,222,166,279
5,26,2018-01-21,225,169,280
5,26,2018-01-28,232,174,286
5,26,2018-02-04,239,181,295
5,26,2018-02-11,246,191,302
5,26,2018-02-18,254,198,310
5,26,2018-02-25,262,205,319
5,26,2018-03-04,269,213,327
5,26,2018-03-11,275,220,332
5,26,2018-03-18,281,224,337
5,26,2018-03-25,290,234,346
5,27,2017-12-31,84,52,115
5,27,2018-01-07,99,62,136
5,27,2018-01-14,97,60,135
5,27,2018-01-21,99,63,136
5,27,2018-01-28,104,67,142
5,27,2018-02-04,108,71,146
5,27,2018-02-11,110,72,147
5,27,2018-02-18,112,75,150
5,27,2018-02-25,118,81,155
5,27,2018-03-04,124,87,162
5,27,2018-03-11,129,91,166
5,27,2018-03-18,132,95,169
5,27,2018-03-25,135,97,172
5,28,2017-12-31,345,280,412
5,28,2018-01-07,413,338,490
5,28,2018-01-14,410,331,487
5,28,2018-01-21,414,338,491
5,28,2018-01-28,422,345,498
5,28,2018-02-04,428,351,506
5,28,2018-02-11,434,359,511
5,28,2018-02-18,446,368,525
5,28,2018-02-25,467,391,544
5,28,2018-03-04,491,414,568
5,28,2018-03-11,509,432,582
5,28,2018-03-18,521,445,598
5,28,2018-03-25,533,456,609
5,29,2017-12-31,267,207,323
5,29,2018-01-07,322,256,390
5,29,2018-01-14,324,253,393
5,29,2018-01-21,329,261,396
5,29,2018-01-28,334,265,401
5,29,2018-02-04,339,269,408
5,29,2018-02-11,349,280,418
5,29,2018-02-18,365,295,433
5,29,2018-02-25,383,314,453
5,29,2018-03-04,397,328,465
5,29,2018-03-11,407,337,475
5,29,2018-03-18,415,345,482
5,29,2018-03-25,428,356,495
5,30,2017-12-31,162,118,207
5,30,2018-01-07,188,136,237
5,30,2018-01-14,182,132,234
5,30,2018-01-21,184,134,236
5,30,2018-01-28,191,140,242
5,30,2018-02-04,199,147,252
5,30,2018-02-11,205,153,256
5,30,2018-02-18,211,162,262
5,30,2018-02-25,218,167,268
5,30,2018-03-04,226,174,276
5,30,2018-03-11,233,182,283
5,30,2018-03-18,240,189,290
5,30,2018-03-25,246,194,296
5,31,2017-12-31,227,173,282
5,31,2018-01-07,276,213,340
5,31,2018-01-14,278,214,340
5,31,2018-01-21,284,219,346
5,31,2018-01-28,290,227,350
5,31,2018-02-04,297,233,360
5,31,2018-02-11,305,242,368
5,31,2018-02-18,313,250,375
5,31,2018-02-25,320,258,383
5,31,2018-03-04,328,265,391
5,31,2018-03-11,338,274,401
5,31,2018-03-18,351,288,414
5,31,2018-03-25,366,304,428
5,32,2017-12-31,173,128,217
5,32,2018-01-07,205,151,257
5,32,2018-01-14,204,152,256
5,32,2018-01-21,209,156,261
5,32,2018-01-28,216,163,269
5,32,2018-02-04,221,168,274
5,32,2018-02-11,224,172,277
5,32,2018-02-18,231,178,284
5,32,2018-02-25,241,188,294
5,32,2018-03-04,250,196,302
5,32,2018-03-11,254,203,307
5,32,2018-03-18,258,203,310
5,32,2018-03-25,266,213,319
5,33,2017-12-31,269,209,329
5,33,2018-01-07,323,252,392
5,33,2018-01-14,317,248,386
5,33,2018-01-21,316,246,385
5,33,2018-01-28,325,256,394
5,33,2018-02-04,339,268,408
5,33,2018-02-11,352,282,421
5,33,2018-02-18,364,292,433
5,33,2018-02-25,375,306,445
5,33,2018-03-04,388,318,459
5,33,2018-03-11,403,332,472
5,33,2018-03-18,416,347,486
5,33,2018-03-25,426,358,498
5,34,2017-12-31,95,60,129
5,34,2018-01-07,118,77,158
5,34,2018-01-14,121,82,161
5,34,2018-01-21,124,84,163
5,34,2018-01-28,125,85,165
5,34,2018-02-04,126,85,167
5,34,2018-02-11,129,88,169
5,34,2018-02-18,134,94,173
5,34,2018-02-25,141,101,182
5,34,2018-03-04,148,108,188
5,34,2018-03-11,153,112,194
5,34,2018-03-18,156,116,197
5,34,2018-03-25,160,120,202
5,35,2017-12-31,257,202,311
5,35,2018-01-07,306,243,370
5,35,2018-01-14,306,240,371
5,35,2018-01-21,314,249,378
5,35,2018-01-28,326,261,391
5,35,2018-02-04,336,271,400
5,35,2018-02-11,341,275,407
5,35,2018-02-18,349,285,414
5,35,2018-02-25,362,296,426
5,35,2018-03-04,376,310,440
5,35,2018-03-11,385,320,449
5,35,2018-03-18,391,326,457
5,35,2018-03-25,400,336,467
5,36,2017-12-31,290,227,352
5,36,2018-01-07,350,279,422
5,36,2018-01-14,353,281,423
5,36,2018-01-21,359,285,430
5,36,2018-01-28,363,290,438
5,36,2018-02-04,367,293,442
5,36,2018-02-11,376,301,450
5,36,2018-02-18,396,324,469
5,36,2018-02-25,420,347,492
5,36,2018-03-04,440,367,512
5,36,2018-03-11,450,376,523
5,36,2018-03-18,458,384,532
5,36,2018-03-25,472,399,546
5,37,2017-12-31,115,80,151
5,37,2018-01-07,139,97,181
5,37,2018-01-14,139,97,182
5,37,2018-01-21,140,99,184
5,37,2018-01-28,141,98,185
5,37,2018-02-04,143,102,185
5,37,2018-02-11,146,103,187
5,37,2018-02-18,150,109,192
5,37,2018-02-25,158,114,200
5,37,2018-03-04,167,125,209
5,37,2018-03-11,175,133,217
5,37,2018-03-18,179,137,220
5,37,2018-03-25,179,138,222
5,38,2017-12-31,317,253,379
5,38,2018-01-07,384,311,455
5,38,2018-01-14,380,306,454
5,38,2018-01-21,379,306,452
5,38,2018-01-28,385,312,458
5,38,2018-02-04,397,323,470
5,38,2018-02-11,408,332,482
5,38,2018-02-18,420,344,492
5,38,2018-02-25,433,360,506
5,38,2018-03-04,450,377,522
5,38,2018-03-11,470,397,542
5,38,2018-03-18,488,415,559
5,38,2018-03-25,501,428,574
5,39,2017-12-31,169,124,216
5,39,2018-01-07,201,149,254
5,39,2018-01-14,199,146,253
5,39,2018-01-21,204,151,258
5,39,2018-01-28,210,155,265
5,39,2018-02-04,214,161,269
5,39,2018-02-11,218,163,272
5,39,2018-02-18,225,170,279
5,39,2018-02-25,238,184,293
5,39,2018-03-04,251,197,306
5,39,2018-03-11,261,207,315
5,39,2018-03-18,267,212,321
5,39,2018-03-25,271,215,325
5,40,2017-12-31,107,72,144
5,40,2018-01-07,130,87,172
5,40,2018-01-14,134,92,177
5,40,2018-01-21,140,97,182
5,40,2018-01-28,143,101,186
5,40,2018-02-04,143,99,183
5,40,2018-02-11,143,101,187
5,40,2018-02-18,147,104,189
5,40,2018-02-25,156,113,198
5,40,2018-03-04,166,124,208
5,40,2018-03-11,172,132,215
5,40,2018-03-18,176,134,218
5,40,2018-03-25,178,137,221
5,41,2017-12-31,85,53,118
5,41,2018-01-07,105,66,143
5,41,2018-01-14,105,67,142
5,41,2018-01-21,105,67,142
5,41,2018-01-28,104,66,142
5,41,2018-02-04,107,69,146
5,41,2018-02-11,113,74,150
5,41,2018-02-18,118,79,156
5,41,2018-02-25,119,81,156
5,41,2018-03-04,118,79,156
5,41,2018-03-11,118,80,158
5,41,2018-03-18,125,86,163
5,41,2018-03-25,136,98,173
5,42,2017-12-31,144,103,185
5,42,2018-01-07,174,126,222
5,42,2018-01-14,174,126,223
5,42,2018-01-21,174,126,221
5,42,2018-01-28,175,126,223
5,42,2018-02-04,177,130,226
5,42,2018-02-11,182,134,231
5,42,2018-02-18,190,142,238
5,42,2018-02-25,198,151,245
5,42,2018-03-04,206,158,253
5,42,2018-03-11,211,162,259
5,42,2018-03-18,216,168,264
5,42,2018-03-25,222,174,272
5,43,2017-12-31,194,144,243
5,43,2018-01-07,230,173,289
5,43,2018-01-14,231,174,288
5,43,2018-01-21,238,182,296
5,43,2018-01-28,246,188,303
5,43,2018-02-04,250,192,308
5,43,2018-02-11,253,194,311
5,43,2018-02-18,262,205,321
5,43,2018-02-25,278,220,337
5,43,2018-03-04,295,237,353
5,43,2018-03-11,305,248,362
5,43,2018-03-18,309,253,366
5,43,2018-03-25,312,252,370
5,44,2017-12-31,110,74,148
5,44,2018-01-07,132,87,176
5,44,2018-01-14,131,85,175
5,44,2018-01-21,131,88,176
5,44,2018-01-28,135,90,179
5,44,2018-02-04,140,95,185
5,44,2018-02-11,145,100,189
5,44,2018-02-18,148,104,193
5,44,2018-02-25,152,107,197
5,44,2018-03-04,156,112,200
5,44,2018-03-11,161,116,205
5,44,2018-03-18,168,123,213
5,44,2018-03-25,176,132,220
5,45,2017-12-31,311,246,375
5,45,2018-01-07,375,300,451
5,45,2018-01-14,375,301,448
5,45,2018-01-21,380,305,455
5,45,2018-01-28,390,314,466
5,45,2018-02-04,400,326,474
5,45,2018-02-11,412,339,487
5,45,2018-02-18,429,354,502
5,45,2018-02-25,449,373,523
5,45,2018-03-04,468,391,541
5,45,2018-03-11,480,404,555
5,45,2018-03-18,488,415,563
5,45,2018-03-25,496,420,570
5,46,2017-12-31,226,172,280
5,46,2018-01-07,274,211,336
5,46,2018-01-14,276,211,341
5,46,2018-01-21,279,216,342
5,46,2018-01-28,281,219,344
5,46,2018-02-04,285,221,346
5,46,2018-02-11,294,229,356
5,46,2018-02-18,310,249,373
5,46,2018-02-25,325,263,387
5,46,2018-03-04,335,272,397
5,46,2018-03-11,341,277,404
5,46,2018-03-18,349,285,412
5,46,2018-03-25,363,300,424
5,47,2017-12-31,88,57,120
5,47,2018-01-07,106,69,144
5,47,2018-01-14,104,66,142
5,47,2018-01-21,104,66,142
5,47,2018-01-28,105,68,142
5,47,2018-02-04,108,70,145
5,47,2018-02-11,111,73,148
5,47,2018-02-18,116,77,153
5,47,2018-02-25,121,84,159
5,47,2018-03-04,126,90,163
5,47,2018-03-11,129,91,167
5,47,2018-03-18,130,93,168
5,47,2018-03-25,133,95,169
5,48,2017-12-31,206,155,257
5,48,2018-01-07,244,185,301
5,48,2018-01-14,240,182,298
5,48,2018-01-21,242,183,301
5,48,2018-01-28,250,191,310
5,48,2018-02-04,258,200,316
5,48,2018-02-11,264,204,321
5,48,2018-02-18,272,214,330
5,48,2018-02-25,286,227,343
5,48,2018-03-04,302,243,360
5,48,2018-03-11,314,257,374
5,48,2018-03-18,318,261,377
5,48,2018-03-25,319,260,379
5,49,2017-12-31,113,75,150
5,49,2018-01-07,136,94,181
5,49,2018-01-14,139,96,182
5,49,2018-01-21,143,100,187
5,49,2018-01-28,147,103,190
5,49,2018-02-04,150,107,194
5,49,2018-02-11,152,109,196
5,49,2018-02-18,156,111,199
5,49,2018-02-25,163,120,206
5,49,2018-03-04,171,128,215
5,49,2018-03-11,176,132,219
5,49,2018-03-18,181,138,224
5,49,2018-03-25,186,142,229
5,50,2017-12-31,252,194,308
5,50,2018-01-07,310,245,375
5,50,2018-01-14,319,253,384
5,50,2018-01-21,324,258,389
5,50,2018-01-28,325,260,392
5,50,2018-02-04,327,262,394
5,50,2018-02-11,338,271,403
5,50,2018-02-18,354,288,420
5,50,2018-02-25,368,300,435
5,50,2018-03-04,377,310,444
5,50,2018-03-11,383,318,449
5,50,2018-03-18,394,327,460
5,50,2018-03-25,412,346,480
6,1,2017-12-31,84,52,114
6,1,2018-01-07,100,63,135
